app,machine,scene,layout,intersect,ray_count,hits,trace_time-ms,group,ray_type,total-memory-b,bvh-memory-b
rt,x86,hairball,pbrt-q16-soaos,mt,2097152,2097152,170,bvh2,primary,112958960,9278960
rt,x86,hairball,pbrt-q16-soaos,mt,4194304,4194304,332,bvh2,primary,112958960,9278960
rt,x86,hairball,pbrt-q16-soaos,mt,8388608,8388608,650,bvh2,primary,112958960,9278960
rt,x86,hairball,pbrt-q16-soaos,mt,262144,262144,27,bvh2,primary,112958960,9278960
rt,x86,hairball,pbrt-q16-soaos,mt,524288,524288,47,bvh2,primary,112958960,9278960
rt,x86,hairball,pbrt-q16-soaos,mt,1048576,1048576,88,bvh2,primary,112958960,9278960
rt,x86,hairball,pbrt-q16-soaos,mt,2097152,2097152,170,bvh2,primary,112958960,9278960
rt,x86,hairball,pbrt-q16-soaos,mt,4194304,4194304,331,bvh2,primary,112958960,9278960
rt,x86,hairball,pbrt-q16-soaos,mt,8388608,8388608,652,bvh2,primary,112958960,9278960
rt,x86,hairball,pbrt-q16-soaos,mt,262144,262144,26,bvh2,primary,112958960,9278960
rt,x86,hairball,pbrt-q16-soaos,mt,524288,524288,46,bvh2,primary,112958960,9278960
rt,x86,hairball,pbrt-q16-soaos,mt,1048576,1048576,89,bvh2,primary,112958960,9278960
rt,x86,hairball,pbrt-q16-soaos,mt,2097152,2097152,174,bvh2,primary,112958960,9278960
rt,x86,hairball,pbrt-q16-soaos,mt,4194304,4194304,341,bvh2,primary,112958960,9278960
rt,x86,hairball,pbrt-q16-soaos,mt,8388608,8388608,649,bvh2,primary,112958960,9278960
rt,x86,hairball,pbrt-soaos-align16,mt,262144,262144,22,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,524288,524288,40,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,1048576,1048576,77,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,2097152,2097152,148,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,4194304,4194304,286,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,8388608,8388608,560,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,262144,262144,26,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,524288,524288,39,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,1048576,1048576,79,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,2097152,2097152,147,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,4194304,4194304,288,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,8388608,8388608,555,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,262144,262144,23,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,524288,524288,40,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,1048576,1048576,78,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,2097152,2097152,147,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,4194304,4194304,285,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,8388608,8388608,555,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,262144,262144,25,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,524288,524288,46,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,1048576,1048576,76,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,2097152,2097152,146,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,4194304,4194304,288,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,8388608,8388608,555,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,262144,262144,24,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,524288,524288,39,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,1048576,1048576,76,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,2097152,2097152,147,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,4194304,4194304,284,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,8388608,8388608,564,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,262144,262144,25,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,524288,524288,41,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,1048576,1048576,79,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,2097152,2097152,149,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,4194304,4194304,285,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,8388608,8388608,556,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,262144,262144,24,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,524288,524288,40,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,1048576,1048576,76,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,2097152,2097152,147,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,4194304,4194304,285,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,8388608,8388608,555,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,262144,262144,22,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,524288,524288,41,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,1048576,1048576,76,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,2097152,2097152,147,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,4194304,4194304,284,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,8388608,8388608,556,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,262144,262144,24,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,524288,524288,40,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,1048576,1048576,76,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,2097152,2097152,147,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,4194304,4194304,285,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos-align16,mt,8388608,8388608,555,bvh2,primary,131516880,27836880
rt,x86,hairball,pbrt-soaos,mt,262144,262144,25,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,524288,524288,39,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,1048576,1048576,76,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,2097152,2097152,145,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,4194304,4194304,280,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,8388608,8388608,548,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,262144,262144,23,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,524288,524288,39,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,1048576,1048576,75,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,2097152,2097152,145,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,4194304,4194304,280,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,8388608,8388608,550,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,262144,262144,23,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,524288,524288,40,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,1048576,1048576,75,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,2097152,2097152,145,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,4194304,4194304,280,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,8388608,8388608,559,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,262144,262144,23,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,524288,524288,40,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,1048576,1048576,75,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,2097152,2097152,145,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,4194304,4194304,281,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,8388608,8388608,548,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,262144,262144,23,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,524288,524288,39,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,1048576,1048576,75,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,2097152,2097152,145,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,4194304,4194304,281,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,8388608,8388608,550,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,262144,262144,24,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,524288,524288,40,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,1048576,1048576,75,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,2097152,2097152,144,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,4194304,4194304,280,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,8388608,8388608,549,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,262144,262144,22,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,524288,524288,40,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,1048576,1048576,76,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,2097152,2097152,146,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,4194304,4194304,283,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,8388608,8388608,547,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,262144,262144,23,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,524288,524288,39,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,1048576,1048576,87,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,2097152,2097152,145,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,4194304,4194304,280,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,8388608,8388608,547,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,262144,262144,22,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,524288,524288,39,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,1048576,1048576,75,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,2097152,2097152,146,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,4194304,4194304,280,bvh2,primary,122237920,18557920
rt,x86,hairball,pbrt-soaos,mt,8388608,8388608,548,bvh2,primary,122237920,18557920
rt,x86,hairball,ptr,mt,262144,262144,25,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,524288,524288,39,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,1048576,1048576,76,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,2097152,2097152,147,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,4194304,4194304,286,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,8388608,8388608,557,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,262144,262144,24,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,524288,524288,39,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,1048576,1048576,76,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,2097152,2097152,147,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,4194304,4194304,286,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,8388608,8388608,560,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,262144,262144,24,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,524288,524288,40,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,1048576,1048576,87,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,2097152,2097152,147,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,4194304,4194304,285,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,8388608,8388608,557,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,262144,262144,24,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,524288,524288,40,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,1048576,1048576,79,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,2097152,2097152,149,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,4194304,4194304,285,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,8388608,8388608,557,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,262144,262144,22,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,524288,524288,39,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,1048576,1048576,76,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,2097152,2097152,149,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,4194304,4194304,287,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,8388608,8388608,556,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,262144,262144,23,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,524288,524288,39,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,1048576,1048576,76,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,2097152,2097152,147,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,4194304,4194304,289,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,8388608,8388608,561,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,262144,262144,29,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,524288,524288,39,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,1048576,1048576,76,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,2097152,2097152,150,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,4194304,4194304,284,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,8388608,8388608,560,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,262144,262144,23,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,524288,524288,40,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,1048576,1048576,76,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,2097152,2097152,147,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,4194304,4194304,285,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,8388608,8388608,559,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,262144,262144,24,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,524288,524288,40,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,1048576,1048576,76,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,2097152,2097152,147,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,4194304,4194304,289,bvh2,primary,129197140,25517140
rt,x86,hairball,ptr,mt,8388608,8388608,557,bvh2,primary,129197140,25517140
rt,x86,hairball,sg-eq-align16,mt,262144,262144,85,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,524288,524288,157,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,1048576,1048576,311,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,2097152,2097152,616,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,4194304,4194304,1228,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,8388608,8388608,2449,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,262144,262144,82,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,524288,524288,157,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,1048576,1048576,315,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,2097152,2097152,617,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,4194304,4194304,1228,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,8388608,8388608,2480,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,262144,262144,85,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,524288,524288,159,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,1048576,1048576,310,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,2097152,2097152,616,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,4194304,4194304,1229,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,8388608,8388608,2454,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,262144,262144,82,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,524288,524288,157,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,1048576,1048576,310,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,2097152,2097152,617,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,4194304,4194304,1232,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,8388608,8388608,2468,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,262144,262144,83,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,524288,524288,159,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,1048576,1048576,315,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,2097152,2097152,617,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,4194304,4194304,1230,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,8388608,8388608,2453,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,262144,262144,84,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,524288,524288,156,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,1048576,1048576,315,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,2097152,2097152,618,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,4194304,4194304,1230,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,8388608,8388608,2457,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,262144,262144,86,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,524288,524288,159,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,1048576,1048576,315,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,2097152,2097152,636,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,4194304,4194304,1232,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,8388608,8388608,2459,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,262144,262144,85,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,524288,524288,156,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,1048576,1048576,310,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,2097152,2097152,617,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,4194304,4194304,1232,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,8388608,8388608,2475,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,262144,262144,87,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,524288,524288,162,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,1048576,1048576,312,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,2097152,2097152,618,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,4194304,4194304,1236,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq-align16,mt,8388608,8388608,2467,bvh2,primary,112958960,9278960
rt,x86,hairball,sg-eq,mt,262144,262144,83,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,524288,524288,157,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,1048576,1048576,311,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,2097152,2097152,618,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,4194304,4194304,1235,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,8388608,8388608,2470,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,262144,262144,83,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,524288,524288,157,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,1048576,1048576,314,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,2097152,2097152,618,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,4194304,4194304,1235,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,8388608,8388608,2470,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,262144,262144,84,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,524288,524288,157,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,1048576,1048576,311,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,2097152,2097152,618,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,4194304,4194304,1234,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,8388608,8388608,2476,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,262144,262144,85,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,524288,524288,161,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,1048576,1048576,311,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,2097152,2097152,618,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,4194304,4194304,1232,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,8388608,8388608,2463,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,262144,262144,83,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,524288,524288,159,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,1048576,1048576,311,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,2097152,2097152,627,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,4194304,4194304,1248,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,8388608,8388608,2478,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,262144,262144,84,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,524288,524288,159,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,1048576,1048576,321,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,2097152,2097152,636,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,4194304,4194304,1236,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,8388608,8388608,2470,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,262144,262144,85,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,524288,524288,164,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,1048576,1048576,320,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,2097152,2097152,619,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,4194304,4194304,1235,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,8388608,8388608,2469,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,262144,262144,81,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,524288,524288,157,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,1048576,1048576,311,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,2097152,2097152,620,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,4194304,4194304,1239,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,8388608,8388608,2475,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,262144,262144,82,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,524288,524288,165,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,1048576,1048576,317,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,2097152,2097152,627,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,4194304,4194304,1237,bvh2,primary,110639220,6959220
rt,x86,hairball,sg-eq,mt,8388608,8388608,2471,bvh2,primary,110639220,6959220
rt,x86,white-oak,pbrt-align16,mt,262144,257940,12,bvh2,primary,1557248,233888
rt,x86,white-oak,pbrt-align16,mt,524288,515856,20,bvh2,primary,1557248,233888
rt,x86,white-oak,pbrt-align16,mt,1048576,1031733,40,bvh2,primary,1557248,233888
rt,x86,white-oak,pbrt-align16,mt,2097152,2063483,79,bvh2,primary,1557248,233888
rt,x86,white-oak,pbrt-align16,mt,4194304,4126917,154,bvh2,primary,1557248,233888
rt,x86,white-oak,pbrt-align16,mt,8388608,8253871,305,bvh2,primary,1557248,233888
rt,x86,white-oak,pbrt-align16,mt,262144,257940,13,bvh2,primary,1557248,233888
rt,x86,white-oak,pbrt-align16,mt,524288,515856,21,bvh2,primary,1557248,233888
rt,x86,white-oak,pbrt-align16,mt,1048576,1031733,40,bvh2,primary,1557248,233888
rt,x86,white-oak,pbrt-align16,mt,2097152,2063483,78,bvh2,primary,1557248,233888
rt,x86,white-oak,pbrt-align16,mt,4194304,4126917,154,bvh2,primary,1557248,233888
rt,x86,white-oak,pbrt-align16,mt,8388608,8253871,309,bvh2,primary,1557248,233888
rt,x86,white-oak,pbrt-align16,mt,262144,257940,19,bvh2,primary,1557248,233888
