app,machine,scene,layout,query-count,cpq-time-ms,fcpw-cpq-time-ms,build-time-ms,fcpw-build-time-ms,group,total-memory-b,bvh-memory-b
cpq,cuda,lucy,bvh8-q8-ci-align16,1048576,619,NA,NA,NA,bvh8,1050455904,40449696
cpq,cuda,lucy,bvh8-q8-ci-align16,1048576,619,NA,NA,NA,bvh8,1050455904,40449696
cpq,cuda,lucy,bvh8-q8-ci-align16,1048576,618,NA,NA,NA,bvh8,1050455904,40449696
cpq,cuda,lucy,bvh8-q8-ci-align16,1048576,616,NA,NA,NA,bvh8,1050455904,40449696
cpq,cuda,lucy,bvh8-q8-ci-align16,1048576,618,NA,NA,NA,bvh8,1050455904,40449696
cpq,cuda,lucy,bvh8-q8-ci,1048576,627,NA,NA,NA,bvh8,1047566640,37560432
cpq,cuda,lucy,bvh8-q8-ci,1048576,626,NA,NA,NA,bvh8,1047566640,37560432
cpq,cuda,lucy,bvh8-q8-ci,1048576,626,NA,NA,NA,bvh8,1047566640,37560432
cpq,cuda,lucy,bvh8-q8-ci,1048576,628,NA,NA,NA,bvh8,1047566640,37560432
cpq,cuda,lucy,bvh8-q8-ci,1048576,625,NA,NA,NA,bvh8,1047566640,37560432
cpq,cuda,lucy,bvh8-q8-ci,1048576,628,NA,NA,NA,bvh8,1047566640,37560432
cpq,cuda,lucy,bvh8-q8-ci,1048576,625,NA,NA,NA,bvh8,1047566640,37560432
cpq,cuda,lucy,bvh8-q8-ci,1048576,628,NA,NA,NA,bvh8,1047566640,37560432
cpq,cuda,lucy,bvh8-q8-ci,1048576,625,NA,NA,NA,bvh8,1047566640,37560432
cpq,cuda,sheep,bvh8-align16,1048576,197,NA,NA,NA,bvh8,117480128,10644224
cpq,cuda,sheep,bvh8-align16,1048576,197,NA,NA,NA,bvh8,117480128,10644224
cpq,cuda,sheep,bvh8-align16,1048576,198,NA,NA,NA,bvh8,117480128,10644224
cpq,cuda,sheep,bvh8-align16,1048576,197,NA,NA,NA,bvh8,117480128,10644224
cpq,cuda,sheep,bvh8-align16,1048576,198,NA,NA,NA,bvh8,117480128,10644224
cpq,cuda,sheep,bvh8-align16,1048576,197,NA,NA,NA,bvh8,117480128,10644224
cpq,cuda,sheep,bvh8-align16,1048576,197,NA,NA,NA,bvh8,117480128,10644224
cpq,cuda,sheep,bvh8-align16,1048576,197,NA,NA,NA,bvh8,117480128,10644224
cpq,cuda,sheep,bvh8-align16,1048576,197,NA,NA,NA,bvh8,117480128,10644224
cpq,cuda,sheep,bvh8,1048576,315,NA,NA,NA,bvh8,117480128,10644224
cpq,cuda,sheep,bvh8,1048576,314,NA,NA,NA,bvh8,117480128,10644224
cpq,cuda,sheep,bvh8,1048576,316,NA,NA,NA,bvh8,117480128,10644224
cpq,cuda,sheep,bvh8,1048576,314,NA,NA,NA,bvh8,117480128,10644224
cpq,cuda,sheep,bvh8,1048576,314,NA,NA,NA,bvh8,117480128,10644224
cpq,cuda,sheep,bvh8,1048576,314,NA,NA,NA,bvh8,117480128,10644224
cpq,cuda,sheep,bvh8,1048576,314,NA,NA,NA,bvh8,117480128,10644224
cpq,cuda,sheep,bvh8,1048576,314,NA,NA,NA,bvh8,117480128,10644224
cpq,cuda,sheep,bvh8,1048576,315,NA,NA,NA,bvh8,117480128,10644224
cpq,cuda,sheep,bvh8-q16-align16,1048576,202,NA,NA,NA,bvh8,114819072,7983168
cpq,cuda,sheep,bvh8-q16-align16,1048576,198,NA,NA,NA,bvh8,114819072,7983168
cpq,cuda,sheep,bvh8-q16-align16,1048576,199,NA,NA,NA,bvh8,114819072,7983168
cpq,cuda,sheep,bvh8-q16-align16,1048576,198,NA,NA,NA,bvh8,114819072,7983168
cpq,cuda,sheep,bvh8-q16-align16,1048576,198,NA,NA,NA,bvh8,114819072,7983168
cpq,cuda,sheep,bvh8-q16-align16,1048576,198,NA,NA,NA,bvh8,114819072,7983168
cpq,cuda,sheep,bvh8-q16-align16,1048576,198,NA,NA,NA,bvh8,114819072,7983168
cpq,cuda,sheep,bvh8-q16-align16,1048576,197,NA,NA,NA,bvh8,114819072,7983168
cpq,cuda,sheep,bvh8-q16-align16,1048576,197,NA,NA,NA,bvh8,114819072,7983168
cpq,cuda,sheep,bvh8-q16,1048576,223,NA,NA,NA,bvh8,114486440,7650536
cpq,cuda,sheep,bvh8-q16,1048576,223,NA,NA,NA,bvh8,114486440,7650536
cpq,cuda,sheep,bvh8-q16,1048576,223,NA,NA,NA,bvh8,114486440,7650536
cpq,cuda,sheep,bvh8-q16,1048576,223,NA,NA,NA,bvh8,114486440,7650536
cpq,cuda,sheep,bvh8-q16,1048576,223,NA,NA,NA,bvh8,114486440,7650536
cpq,cuda,sheep,bvh8-q16,1048576,223,NA,NA,NA,bvh8,114486440,7650536
cpq,cuda,sheep,bvh8-q16,1048576,224,NA,NA,NA,bvh8,114486440,7650536
cpq,cuda,sheep,bvh8-q16,1048576,223,NA,NA,NA,bvh8,114486440,7650536
cpq,cuda,sheep,bvh8-q16,1048576,224,NA,NA,NA,bvh8,114486440,7650536
cpq,cuda,sheep,bvh8-q16-ci-align16,1048576,159,NA,NA,NA,bvh8,114819072,7983168
cpq,cuda,sheep,bvh8-q16-ci-align16,1048576,156,NA,NA,NA,bvh8,114819072,7983168
cpq,cuda,sheep,bvh8-q16-ci-align16,1048576,156,NA,NA,NA,bvh8,114819072,7983168
cpq,cuda,sheep,bvh8-q16-ci-align16,1048576,156,NA,NA,NA,bvh8,114819072,7983168
cpq,cuda,sheep,bvh8-q16-ci-align16,1048576,156,NA,NA,NA,bvh8,114819072,7983168
cpq,cuda,sheep,bvh8-q16-ci-align16,1048576,155,NA,NA,NA,bvh8,114819072,7983168
cpq,cuda,sheep,bvh8-q16-ci-align16,1048576,155,NA,NA,NA,bvh8,114819072,7983168
cpq,cuda,sheep,bvh8-q16-ci-align16,1048576,155,NA,NA,NA,bvh8,114819072,7983168
cpq,cuda,sheep,bvh8-q16-ci-align16,1048576,155,NA,NA,NA,bvh8,114819072,7983168
cpq,cuda,sheep,bvh8-q16-ci,1048576,212,NA,NA,NA,bvh8,114486440,7650536
cpq,cuda,sheep,bvh8-q16-ci,1048576,210,NA,NA,NA,bvh8,114486440,7650536
cpq,cuda,sheep,bvh8-q16-ci,1048576,210,NA,NA,NA,bvh8,114486440,7650536
cpq,cuda,sheep,bvh8-q16-ci,1048576,210,NA,NA,NA,bvh8,114486440,7650536
cpq,cuda,sheep,bvh8-q16-ci,1048576,211,NA,NA,NA,bvh8,114486440,7650536
cpq,cuda,sheep,bvh8-q16-ci,1048576,210,NA,NA,NA,bvh8,114486440,7650536
cpq,cuda,sheep,bvh8-q16-ci,1048576,210,NA,NA,NA,bvh8,114486440,7650536
cpq,cuda,sheep,bvh8-q16-ci,1048576,210,NA,NA,NA,bvh8,114486440,7650536
cpq,cuda,sheep,bvh8-q16-ci,1048576,210,NA,NA,NA,bvh8,114486440,7650536
cpq,cuda,sheep,bvh8-q8-align16,1048576,203,NA,NA,NA,bvh8,112823280,5987376
cpq,cuda,sheep,bvh8-q8-align16,1048576,199,NA,NA,NA,bvh8,112823280,5987376
cpq,cuda,sheep,bvh8-q8-align16,1048576,199,NA,NA,NA,bvh8,112823280,5987376
cpq,cuda,sheep,bvh8-q8-align16,1048576,199,NA,NA,NA,bvh8,112823280,5987376
cpq,cuda,sheep,bvh8-q8-align16,1048576,199,NA,NA,NA,bvh8,112823280,5987376
cpq,cuda,sheep,bvh8-q8-align16,1048576,199,NA,NA,NA,bvh8,112823280,5987376
cpq,cuda,sheep,bvh8-q8-align16,1048576,199,NA,NA,NA,bvh8,112823280,5987376
cpq,cuda,sheep,bvh8-q8-align16,1048576,199,NA,NA,NA,bvh8,112823280,5987376
cpq,cuda,sheep,bvh8-q8-align16,1048576,198,NA,NA,NA,bvh8,112823280,5987376
cpq,cuda,sheep,bvh8-q8,1048576,218,NA,NA,NA,bvh8,112490648,5654744
cpq,cuda,sheep,bvh8-q8,1048576,217,NA,NA,NA,bvh8,112490648,5654744
cpq,cuda,sheep,bvh8-q8,1048576,218,NA,NA,NA,bvh8,112490648,5654744
cpq,cuda,sheep,bvh8-q8,1048576,217,NA,NA,NA,bvh8,112490648,5654744
cpq,cuda,sheep,bvh8-q8,1048576,217,NA,NA,NA,bvh8,112490648,5654744
cpq,cuda,sheep,bvh8-q8,1048576,218,NA,NA,NA,bvh8,112490648,5654744
cpq,cuda,sheep,bvh8-q8,1048576,218,NA,NA,NA,bvh8,112490648,5654744
cpq,cuda,sheep,bvh8-q8,1048576,218,NA,NA,NA,bvh8,112490648,5654744
cpq,cuda,sheep,bvh8-q8,1048576,217,NA,NA,NA,bvh8,112490648,5654744
cpq,cuda,sheep,bvh8-q8-ci-align16,1048576,161,NA,NA,NA,bvh8,111492752,4656848
cpq,cuda,sheep,bvh8-q8-ci-align16,1048576,157,NA,NA,NA,bvh8,111492752,4656848
cpq,cuda,sheep,bvh8-q8-ci-align16,1048576,157,NA,NA,NA,bvh8,111492752,4656848
cpq,cuda,sheep,bvh8-q8-ci-align16,1048576,157,NA,NA,NA,bvh8,111492752,4656848
cpq,cuda,sheep,bvh8-q8-ci-align16,1048576,157,NA,NA,NA,bvh8,111492752,4656848
cpq,cuda,sheep,bvh8-q8-ci-align16,1048576,156,NA,NA,NA,bvh8,111492752,4656848
cpq,cuda,sheep,bvh8-q8-ci-align16,1048576,156,NA,NA,NA,bvh8,111492752,4656848
cpq,cuda,sheep,bvh8-q8-ci-align16,1048576,157,NA,NA,NA,bvh8,111492752,4656848
cpq,cuda,sheep,bvh8-q8-ci-align16,1048576,156,NA,NA,NA,bvh8,111492752,4656848
cpq,cuda,sheep,bvh8-q8-ci,1048576,206,NA,NA,NA,bvh8,111160120,4324216
cpq,cuda,sheep,bvh8-q8-ci,1048576,206,NA,NA,NA,bvh8,111160120,4324216
cpq,cuda,sheep,bvh8-q8-ci,1048576,205,NA,NA,NA,bvh8,111160120,4324216
cpq,cuda,sheep,bvh8-q8-ci,1048576,205,NA,NA,NA,bvh8,111160120,4324216
cpq,cuda,sheep,bvh8-q8-ci,1048576,206,NA,NA,NA,bvh8,111160120,4324216
cpq,cuda,sheep,bvh8-q8-ci,1048576,205,NA,NA,NA,bvh8,111160120,4324216
cpq,cuda,sheep,bvh8-q8-ci,1048576,206,NA,NA,NA,bvh8,111160120,4324216
cpq,cuda,sheep,bvh8-q8-ci,1048576,206,NA,NA,NA,bvh8,111160120,4324216
cpq,cuda,sheep,bvh8-q8-ci,1048576,205,NA,NA,NA,bvh8,111160120,4324216
cpq,cuda,san-miguel-x35-y22-z47,bvh8-align16,1048576,110,NA,NA,NA,bvh8,389377888,35406592
cpq,cuda,san-miguel-x35-y22-z47,bvh8-align16,1048576,108,NA,NA,NA,bvh8,389377888,35406592
cpq,cuda,san-miguel-x35-y22-z47,bvh8-align16,1048576,108,NA,NA,NA,bvh8,389377888,35406592
cpq,cuda,san-miguel-x35-y22-z47,bvh8-align16,1048576,108,NA,NA,NA,bvh8,389377888,35406592
cpq,cuda,san-miguel-x35-y22-z47,bvh8-align16,1048576,108,NA,NA,NA,bvh8,389377888,35406592
cpq,cuda,san-miguel-x35-y22-z47,bvh8-align16,1048576,107,NA,NA,NA,bvh8,389377888,35406592
cpq,cuda,san-miguel-x35-y22-z47,bvh8-align16,1048576,108,NA,NA,NA,bvh8,389377888,35406592
cpq,cuda,san-miguel-x35-y22-z47,bvh8-align16,1048576,108,NA,NA,NA,bvh8,389377888,35406592
cpq,cuda,san-miguel-x35-y22-z47,bvh8-align16,1048576,108,NA,NA,NA,bvh8,389377888,35406592
cpq,cuda,san-miguel-x35-y22-z47,bvh8,1048576,180,NA,NA,NA,bvh8,389377888,35406592
cpq,cuda,san-miguel-x35-y22-z47,bvh8,1048576,180,NA,NA,NA,bvh8,389377888,35406592
cpq,cuda,san-miguel-x35-y22-z47,bvh8,1048576,181,NA,NA,NA,bvh8,389377888,35406592
cpq,cuda,san-miguel-x35-y22-z47,bvh8,1048576,181,NA,NA,NA,bvh8,389377888,35406592
cpq,cuda,san-miguel-x35-y22-z47,bvh8,1048576,180,NA,NA,NA,bvh8,389377888,35406592
cpq,cuda,san-miguel-x35-y22-z47,bvh8,1048576,180,NA,NA,NA,bvh8,389377888,35406592
cpq,cuda,san-miguel-x35-y22-z47,bvh8,1048576,180,NA,NA,NA,bvh8,389377888,35406592
cpq,cuda,san-miguel-x35-y22-z47,bvh8,1048576,180,NA,NA,NA,bvh8,389377888,35406592
cpq,cuda,san-miguel-x35-y22-z47,bvh8,1048576,180,NA,NA,NA,bvh8,389377888,35406592
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-align16,1048576,115,NA,NA,NA,bvh8,380526240,26554944
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-align16,1048576,108,NA,NA,NA,bvh8,380526240,26554944
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-align16,1048576,107,NA,NA,NA,bvh8,380526240,26554944
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-align16,1048576,107,NA,NA,NA,bvh8,380526240,26554944
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-align16,1048576,106,NA,NA,NA,bvh8,380526240,26554944
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-align16,1048576,107,NA,NA,NA,bvh8,380526240,26554944
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-align16,1048576,107,NA,NA,NA,bvh8,380526240,26554944
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-align16,1048576,107,NA,NA,NA,bvh8,380526240,26554944
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-align16,1048576,107,NA,NA,NA,bvh8,380526240,26554944
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16,1048576,130,NA,NA,NA,bvh8,379419784,25448488
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16,1048576,121,NA,NA,NA,bvh8,379419784,25448488
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16,1048576,121,NA,NA,NA,bvh8,379419784,25448488
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16,1048576,122,NA,NA,NA,bvh8,379419784,25448488
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16,1048576,121,NA,NA,NA,bvh8,379419784,25448488
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16,1048576,121,NA,NA,NA,bvh8,379419784,25448488
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16,1048576,121,NA,NA,NA,bvh8,379419784,25448488
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16,1048576,121,NA,NA,NA,bvh8,379419784,25448488
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16,1048576,121,NA,NA,NA,bvh8,379419784,25448488
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-ci-align16,1048576,96,NA,NA,NA,bvh8,380526240,26554944
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-ci-align16,1048576,92,NA,NA,NA,bvh8,380526240,26554944
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-ci-align16,1048576,91,NA,NA,NA,bvh8,380526240,26554944
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-ci-align16,1048576,91,NA,NA,NA,bvh8,380526240,26554944
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-ci-align16,1048576,91,NA,NA,NA,bvh8,380526240,26554944
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-ci-align16,1048576,91,NA,NA,NA,bvh8,380526240,26554944
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-ci-align16,1048576,91,NA,NA,NA,bvh8,380526240,26554944
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-ci-align16,1048576,91,NA,NA,NA,bvh8,380526240,26554944
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-ci-align16,1048576,91,NA,NA,NA,bvh8,380526240,26554944
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-ci,1048576,119,NA,NA,NA,bvh8,379419784,25448488
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-ci,1048576,115,NA,NA,NA,bvh8,379419784,25448488
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-ci,1048576,115,NA,NA,NA,bvh8,379419784,25448488
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-ci,1048576,115,NA,NA,NA,bvh8,379419784,25448488
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-ci,1048576,114,NA,NA,NA,bvh8,379419784,25448488
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-ci,1048576,115,NA,NA,NA,bvh8,379419784,25448488
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-ci,1048576,115,NA,NA,NA,bvh8,379419784,25448488
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-ci,1048576,115,NA,NA,NA,bvh8,379419784,25448488
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q16-ci,1048576,115,NA,NA,NA,bvh8,379419784,25448488
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-align16,1048576,115,NA,NA,NA,bvh8,373887504,19916208
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-align16,1048576,109,NA,NA,NA,bvh8,373887504,19916208
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-align16,1048576,107,NA,NA,NA,bvh8,373887504,19916208
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-align16,1048576,107,NA,NA,NA,bvh8,373887504,19916208
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-align16,1048576,107,NA,NA,NA,bvh8,373887504,19916208
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-align16,1048576,107,NA,NA,NA,bvh8,373887504,19916208
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-align16,1048576,107,NA,NA,NA,bvh8,373887504,19916208
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-align16,1048576,106,NA,NA,NA,bvh8,373887504,19916208
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-align16,1048576,106,NA,NA,NA,bvh8,373887504,19916208
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8,1048576,122,NA,NA,NA,bvh8,372781048,18809752
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8,1048576,117,NA,NA,NA,bvh8,372781048,18809752
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8,1048576,117,NA,NA,NA,bvh8,372781048,18809752
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8,1048576,117,NA,NA,NA,bvh8,372781048,18809752
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8,1048576,117,NA,NA,NA,bvh8,372781048,18809752
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8,1048576,117,NA,NA,NA,bvh8,372781048,18809752
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8,1048576,117,NA,NA,NA,bvh8,372781048,18809752
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8,1048576,117,NA,NA,NA,bvh8,372781048,18809752
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8,1048576,117,NA,NA,NA,bvh8,372781048,18809752
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-ci-align16,1048576,92,NA,NA,NA,bvh8,369461680,15490384
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-ci-align16,1048576,91,NA,NA,NA,bvh8,369461680,15490384
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-ci-align16,1048576,91,NA,NA,NA,bvh8,369461680,15490384
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-ci-align16,1048576,91,NA,NA,NA,bvh8,369461680,15490384
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-ci-align16,1048576,90,NA,NA,NA,bvh8,369461680,15490384
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-ci-align16,1048576,91,NA,NA,NA,bvh8,369461680,15490384
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-ci-align16,1048576,90,NA,NA,NA,bvh8,369461680,15490384
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-ci-align16,1048576,90,NA,NA,NA,bvh8,369461680,15490384
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-ci-align16,1048576,91,NA,NA,NA,bvh8,369461680,15490384
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-ci,1048576,120,NA,NA,NA,bvh8,368355224,14383928
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-ci,1048576,112,NA,NA,NA,bvh8,368355224,14383928
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-ci,1048576,112,NA,NA,NA,bvh8,368355224,14383928
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-ci,1048576,112,NA,NA,NA,bvh8,368355224,14383928
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-ci,1048576,112,NA,NA,NA,bvh8,368355224,14383928
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-ci,1048576,111,NA,NA,NA,bvh8,368355224,14383928
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-ci,1048576,111,NA,NA,NA,bvh8,368355224,14383928
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-ci,1048576,110,NA,NA,NA,bvh8,368355224,14383928
cpq,cuda,san-miguel-x35-y22-z47,bvh8-q8-ci,1048576,111,NA,NA,NA,bvh8,368355224,14383928
cpq,cuda,hairball,bvh8-align16,1048576,130,NA,NA,NA,bvh8,114136832,10456832
cpq,cuda,hairball,bvh8-align16,1048576,130,NA,NA,NA,bvh8,114136832,10456832
cpq,cuda,hairball,bvh8-align16,1048576,129,NA,NA,NA,bvh8,114136832,10456832
cpq,cuda,hairball,bvh8-align16,1048576,129,NA,NA,NA,bvh8,114136832,10456832
cpq,cuda,hairball,bvh8-align16,1048576,130,NA,NA,NA,bvh8,114136832,10456832
cpq,cuda,hairball,bvh8-align16,1048576,129,NA,NA,NA,bvh8,114136832,10456832
cpq,cuda,hairball,bvh8-align16,1048576,129,NA,NA,NA,bvh8,114136832,10456832
cpq,cuda,hairball,bvh8-align16,1048576,129,NA,NA,NA,bvh8,114136832,10456832
cpq,cuda,hairball,bvh8-align16,1048576,129,NA,NA,NA,bvh8,114136832,10456832
cpq,cuda,hairball,bvh8,1048576,257,NA,NA,NA,bvh8,114136832,10456832
cpq,cuda,hairball,bvh8,1048576,257,NA,NA,NA,bvh8,114136832,10456832
cpq,cuda,hairball,bvh8,1048576,257,NA,NA,NA,bvh8,114136832,10456832
cpq,cuda,hairball,bvh8,1048576,256,NA,NA,NA,bvh8,114136832,10456832
cpq,cuda,hairball,bvh8,1048576,257,NA,NA,NA,bvh8,114136832,10456832
cpq,cuda,hairball,bvh8,1048576,258,NA,NA,NA,bvh8,114136832,10456832
cpq,cuda,hairball,bvh8,1048576,257,NA,NA,NA,bvh8,114136832,10456832
cpq,cuda,hairball,bvh8,1048576,257,NA,NA,NA,bvh8,114136832,10456832
cpq,cuda,hairball,bvh8,1048576,258,NA,NA,NA,bvh8,114136832,10456832
cpq,cuda,hairball,bvh8-q16-align16,1048576,136,NA,NA,NA,bvh8,111522624,7842624
cpq,cuda,hairball,bvh8-q16-align16,1048576,129,NA,NA,NA,bvh8,111522624,7842624
cpq,cuda,hairball,bvh8-q16-align16,1048576,129,NA,NA,NA,bvh8,111522624,7842624
cpq,cuda,hairball,bvh8-q16-align16,1048576,129,NA,NA,NA,bvh8,111522624,7842624
cpq,cuda,hairball,bvh8-q16-align16,1048576,129,NA,NA,NA,bvh8,111522624,7842624
cpq,cuda,hairball,bvh8-q16-align16,1048576,128,NA,NA,NA,bvh8,111522624,7842624
cpq,cuda,hairball,bvh8-q16-align16,1048576,128,NA,NA,NA,bvh8,111522624,7842624
cpq,cuda,hairball,bvh8-q16-align16,1048576,128,NA,NA,NA,bvh8,111522624,7842624
cpq,cuda,hairball,bvh8-q16-align16,1048576,129,NA,NA,NA,bvh8,111522624,7842624
cpq,cuda,hairball,bvh8-q16,1048576,152,NA,NA,NA,bvh8,111195848,7515848
cpq,cuda,hairball,bvh8-q16,1048576,152,NA,NA,NA,bvh8,111195848,7515848
cpq,cuda,hairball,bvh8-q16,1048576,153,NA,NA,NA,bvh8,111195848,7515848
cpq,cuda,hairball,bvh8-q16,1048576,152,NA,NA,NA,bvh8,111195848,7515848
cpq,cuda,hairball,bvh8-q16,1048576,152,NA,NA,NA,bvh8,111195848,7515848
cpq,cuda,hairball,bvh8-q16,1048576,153,NA,NA,NA,bvh8,111195848,7515848
cpq,cuda,hairball,bvh8-q16,1048576,152,NA,NA,NA,bvh8,111195848,7515848
cpq,cuda,hairball,bvh8-q16,1048576,152,NA,NA,NA,bvh8,111195848,7515848
cpq,cuda,hairball,bvh8-q16,1048576,152,NA,NA,NA,bvh8,111195848,7515848
cpq,cuda,hairball,bvh8-q16-ci-align16,1048576,111,NA,NA,NA,bvh8,111522624,7842624
cpq,cuda,hairball,bvh8-q16-ci-align16,1048576,104,NA,NA,NA,bvh8,111522624,7842624
cpq,cuda,hairball,bvh8-q16-ci-align16,1048576,103,NA,NA,NA,bvh8,111522624,7842624
cpq,cuda,hairball,bvh8-q16-ci-align16,1048576,103,NA,NA,NA,bvh8,111522624,7842624
cpq,cuda,hairball,bvh8-q16-ci-align16,1048576,103,NA,NA,NA,bvh8,111522624,7842624
cpq,cuda,hairball,bvh8-q16-ci-align16,1048576,104,NA,NA,NA,bvh8,111522624,7842624
cpq,cuda,hairball,bvh8-q16-ci-align16,1048576,103,NA,NA,NA,bvh8,111522624,7842624
cpq,cuda,hairball,bvh8-q16-ci-align16,1048576,103,NA,NA,NA,bvh8,111522624,7842624
cpq,cuda,hairball,bvh8-q16-ci-align16,1048576,103,NA,NA,NA,bvh8,111522624,7842624
cpq,cuda,hairball,bvh8-q16-ci,1048576,146,NA,NA,NA,bvh8,111195848,7515848
cpq,cuda,hairball,bvh8-q16-ci,1048576,141,NA,NA,NA,bvh8,111195848,7515848
cpq,cuda,hairball,bvh8-q16-ci,1048576,142,NA,NA,NA,bvh8,111195848,7515848
cpq,cuda,hairball,bvh8-q16-ci,1048576,141,NA,NA,NA,bvh8,111195848,7515848
cpq,cuda,hairball,bvh8-q16-ci,1048576,141,NA,NA,NA,bvh8,111195848,7515848
cpq,cuda,hairball,bvh8-q16-ci,1048576,141,NA,NA,NA,bvh8,111195848,7515848
cpq,cuda,hairball,bvh8-q16-ci,1048576,141,NA,NA,NA,bvh8,111195848,7515848
cpq,cuda,hairball,bvh8-q16-ci,1048576,141,NA,NA,NA,bvh8,111195848,7515848
cpq,cuda,hairball,bvh8-q16-ci,1048576,142,NA,NA,NA,bvh8,111195848,7515848
cpq,cuda,hairball,bvh8-q8-align16,1048576,134,NA,NA,NA,bvh8,109561968,5881968
cpq,cuda,hairball,bvh8-q8-align16,1048576,129,NA,NA,NA,bvh8,109561968,5881968
cpq,cuda,hairball,bvh8-q8-align16,1048576,130,NA,NA,NA,bvh8,109561968,5881968
cpq,cuda,hairball,bvh8-q8-align16,1048576,129,NA,NA,NA,bvh8,109561968,5881968
cpq,cuda,hairball,bvh8-q8-align16,1048576,130,NA,NA,NA,bvh8,109561968,5881968
cpq,cuda,hairball,bvh8-q8-align16,1048576,129,NA,NA,NA,bvh8,109561968,5881968
cpq,cuda,hairball,bvh8-q8-align16,1048576,129,NA,NA,NA,bvh8,109561968,5881968
cpq,cuda,hairball,bvh8-q8-align16,1048576,129,NA,NA,NA,bvh8,109561968,5881968
cpq,cuda,hairball,bvh8-q8-align16,1048576,129,NA,NA,NA,bvh8,109561968,5881968
