app,machine,scene,layout,ray_count,hits,trace_time-ms,group,ray_type,total-memory-b,bvh-memory-b
rt,arm,power-plant,bvh8-q16-ci,4194304,2498449,2062,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,8388608,4997548,4049,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,262144,156123,133,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,524288,311989,266,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,1048576,625801,526,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,2097152,1249849,1044,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,4194304,2498449,2032,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,8388608,4997548,4040,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,262144,156123,134,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,524288,311989,265,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,1048576,625801,524,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,2097152,1249849,1029,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,4194304,2498449,2032,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,8388608,4997548,4008,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,262144,156123,133,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,524288,311989,263,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,1048576,625801,525,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,2097152,1249849,1030,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,4194304,2498449,2059,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,8388608,4997548,4027,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,262144,156123,134,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,524288,311989,265,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,1048576,625801,522,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,2097152,1249849,1026,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,4194304,2498449,2042,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,8388608,4997548,4034,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,262144,156123,137,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,524288,311989,273,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,1048576,625801,527,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,2097152,1249849,1038,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,4194304,2498449,2032,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,8388608,4997548,4069,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,262144,156123,135,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,524288,311989,263,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,1048576,625801,522,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,2097152,1249849,1030,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,4194304,2498449,2064,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,8388608,4997548,4011,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,262144,156123,133,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,524288,311989,265,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,1048576,625801,524,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,2097152,1249849,1027,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,4194304,2498449,2033,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q16-ci,8388608,4997548,4011,bvh8,secondary,491371120,32038264
rt,arm,power-plant,bvh8-q8-align16,262144,156123,145,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,524288,311989,278,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,1048576,625801,552,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,2097152,1249849,1086,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,4194304,2498449,2141,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,8388608,4997548,4272,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,262144,156123,140,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,524288,311989,281,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,1048576,625801,550,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,2097152,1249849,1084,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,4194304,2498449,2141,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,8388608,4997548,4222,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,262144,156123,140,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,524288,311989,280,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,1048576,625801,559,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,2097152,1249849,1112,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,4194304,2498449,2154,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,8388608,4997548,4243,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,262144,156123,140,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,524288,311989,279,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,1048576,625801,552,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,2097152,1249849,1084,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,4194304,2498449,2148,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,8388608,4997548,4238,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,262144,156123,140,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,524288,311989,278,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,1048576,625801,551,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,2097152,1249849,1084,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,4194304,2498449,2146,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,8388608,4997548,4246,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,262144,156123,141,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,524288,311989,278,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,1048576,625801,553,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,2097152,1249849,1082,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,4194304,2498449,2140,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,8388608,4997548,4222,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,262144,156123,140,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,524288,311989,279,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,1048576,625801,554,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,2097152,1249849,1083,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,4194304,2498449,2139,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,8388608,4997548,4222,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,262144,156123,140,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,524288,311989,279,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,1048576,625801,552,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,2097152,1249849,1082,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,4194304,2498449,2156,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,8388608,4997548,4256,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,262144,156123,141,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,524288,311989,278,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,1048576,625801,552,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,2097152,1249849,1082,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,4194304,2498449,2140,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-align16,8388608,4997548,4223,bvh8,secondary,484406280,25073424
rt,arm,power-plant,bvh8-q8-ci-align16,262144,156123,141,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,524288,311989,289,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,1048576,625801,551,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,2097152,1249849,1088,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,4194304,2498449,2144,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,8388608,4997548,4293,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,262144,156123,141,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,524288,311989,280,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,1048576,625801,550,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,2097152,1249849,1088,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,4194304,2498449,2153,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,8388608,4997548,4304,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,262144,156123,140,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,524288,311989,278,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,1048576,625801,551,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,2097152,1249849,1099,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,4194304,2498449,2153,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,8388608,4997548,4240,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,262144,156123,145,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,524288,311989,286,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,1048576,625801,562,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,2097152,1249849,1086,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,4194304,2498449,2145,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,8388608,4997548,4229,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,262144,156123,142,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,524288,311989,280,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,1048576,625801,551,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,2097152,1249849,1086,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,4194304,2498449,2143,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,8388608,4997548,4234,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,262144,156123,140,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,524288,311989,282,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,1048576,625801,550,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,2097152,1249849,1105,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,4194304,2498449,2165,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,8388608,4997548,4229,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,262144,156123,140,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,524288,311989,278,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,1048576,625801,550,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,2097152,1249849,1083,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,4194304,2498449,2143,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,8388608,4997548,4225,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,262144,156123,140,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,524288,311989,280,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,1048576,625801,552,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,2097152,1249849,1084,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,4194304,2498449,2156,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,8388608,4997548,4256,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,262144,156123,141,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,524288,311989,279,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,1048576,625801,554,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,2097152,1249849,1084,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,4194304,2498449,2144,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci-align16,8388608,4997548,4242,bvh8,secondary,478834408,19501552
rt,arm,power-plant,bvh8-q8-ci,262144,156123,141,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,524288,311989,280,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,1048576,625801,559,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,2097152,1249849,1102,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,4194304,2498449,2141,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,8388608,4997548,4233,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,262144,156123,140,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,524288,311989,278,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,1048576,625801,551,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,2097152,1249849,1083,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,4194304,2498449,2141,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,8388608,4997548,4253,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,262144,156123,141,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,524288,311989,280,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,1048576,625801,550,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,2097152,1249849,1083,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,4194304,2498449,2141,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,8388608,4997548,4225,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,262144,156123,141,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,524288,311989,279,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,1048576,625801,553,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,2097152,1249849,1093,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,4194304,2498449,2143,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,8388608,4997548,4276,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,262144,156123,140,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,524288,311989,279,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,1048576,625801,552,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,2097152,1249849,1082,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,4194304,2498449,2138,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,8388608,4997548,4220,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,262144,156123,140,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,524288,311989,279,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,1048576,625801,550,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,2097152,1249849,1081,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,4194304,2498449,2148,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,8388608,4997548,4243,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,262144,156123,139,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,524288,311989,278,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,1048576,625801,549,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,2097152,1249849,1114,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,4194304,2498449,2141,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,8388608,4997548,4235,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,262144,156123,140,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,524288,311989,278,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,1048576,625801,551,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,2097152,1249849,1084,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,4194304,2498449,2141,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,8388608,4997548,4252,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,262144,156123,140,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,524288,311989,279,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,1048576,625801,549,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,2097152,1249849,1084,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,4194304,2498449,2168,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8-q8-ci,8388608,4997548,4242,bvh8,secondary,477441440,18108584
rt,arm,power-plant,bvh8,262144,156123,119,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,524288,311989,239,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,1048576,625801,472,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,2097152,1249849,927,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,4194304,2498449,1836,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,8388608,4997548,3638,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,262144,156123,119,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,524288,311989,240,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,1048576,625801,474,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,2097152,1249849,948,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,4194304,2498449,1861,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,8388608,4997548,3627,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,262144,156123,120,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,524288,311989,238,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,1048576,625801,475,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,2097152,1249849,929,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,4194304,2498449,1838,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,8388608,4997548,3660,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,262144,156123,120,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,524288,311989,238,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,1048576,625801,472,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,2097152,1249849,929,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,4194304,2498449,1839,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,8388608,4997548,3641,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,262144,156123,119,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,524288,311989,238,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,1048576,625801,472,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,2097152,1249849,950,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,4194304,2498449,1837,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,8388608,4997548,3640,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,262144,156123,122,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,524288,311989,238,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,1048576,625801,470,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,2097152,1249849,927,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,4194304,2498449,1865,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,8388608,4997548,3650,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,262144,156123,119,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,524288,311989,239,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,1048576,625801,470,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,2097152,1249849,938,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,4194304,2498449,1870,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,8388608,4997548,3646,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,262144,156123,119,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,524288,311989,239,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,1048576,625801,470,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,2097152,1249849,948,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,4194304,2498449,1855,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,8388608,4997548,3628,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,262144,156123,120,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,524288,311989,238,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,1048576,625801,470,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,2097152,1249849,962,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,4194304,2498449,1850,bvh8,secondary,503907832,44574976
rt,arm,power-plant,bvh8,8388608,4997548,3659,bvh8,secondary,503907832,44574976
rt,arm,lucy,embree-qbvh8,262144,96258,186,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,524288,191643,362,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,1048576,383441,670,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,2097152,767636,1279,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,4194304,1533157,2514,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,8388608,3066968,5004,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,262144,96258,188,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,524288,191643,368,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,1048576,383441,676,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,2097152,767636,1287,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,4194304,1533157,2541,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,8388608,3066968,4986,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,262144,96258,194,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,524288,191643,364,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,1048576,383441,668,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,2097152,767636,1285,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,4194304,1533157,2529,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,8388608,3066968,5053,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,262144,96258,184,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,524288,191643,361,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,1048576,383441,670,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,2097152,767636,1283,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,4194304,1533157,2511,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,8388608,3066968,4987,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,262144,96258,188,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,524288,191643,365,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,1048576,383441,673,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,2097152,767636,1302,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,4194304,1533157,2520,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,8388608,3066968,4981,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,262144,96258,191,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,524288,191643,365,embree,secondary,1726552735,716546527
rt,arm,lucy,embree-qbvh8,1048576,383441,670,embree,secondary,1726552735,716546527
